user_id,country,signup_date,device,experiment_group
47010,Australia,2025-01-27,web,
47011,Canada,2025-03-28,ios,
47012,Canada,2025-03-21,android,
47013,Brazil,2025-01-31,android,
47014,Germany,2025-01-12,android,
47015,India,2025-02-14,web,
47016,Canada,2025-02-01,android,
47017,India,2025-02-23,web,B
47018,Australia,2025-03-07,ios,
47019,Australia,2025-03-28,web,
47020,USA,2025-02-01,android,
47021,Australia,2025-01-15,ios,
47022,UK,2025-02-24,android,
47023,Australia,2025-02-10,android,B
47024,USA,2025-02-09,web,
47025,Canada,2025-03-13,android,A
47026,Canada,2025-02-18,web,
47027,Germany,2025-03-27,ios,
47028,India,2025-02-07,ios,
47029,Australia,2025-02-25,ios,
47030,India,2025-02-03,android,
47031,Brazil,2025-01-01,web,
47032,India,2025-01-10,android,B
47033,Australia,2025-02-09,android,
47034,Germany,2025-01-16,web,
47035,UK,2025-03-29,android,
47036,USA,2025-02-15,ios,
47037,Canada,2025-01-24,web,
47038,India,2025-01-14,ios,
47039,India,2025-03-31,android,
47040,Australia,2025-02-08,android,
47041,Germany,2025-01-18,ios,
47042,Germany,2025-03-25,android,
47043,Germany,2025-02-10,android,
47044,Brazil,2025-02-25,web,
47045,India,2025-02-05,web,
47046,USA,2025-01-24,ios,A
47047,USA,2025-03-31,android,
47048,USA,2025-01-29,ios,
47049,Australia,2025-01-22,android,
47050,Brazil,2025-01-11,web,
47051,UK,2025-02-10,web,
47052,Canada,2025-02-18,android,
47053,Brazil,2025-01-11,web,
47054,Canada,2025-02-21,web,
47055,India,2025-03-08,android,B
47056,Canada,2025-03-26,web,
47057,Australia,2025-03-16,android,
47058,Australia,2025-01-08,ios,
47059,Brazil,2025-01-31,android,
47060,Canada,2025-03-15,ios,
47061,Canada,2025-01-06,android,A
47062,Germany,2025-03-22,android,
47063,USA,2025-03-12,android,
47064,Australia,2025-01-13,android,
47065,India,2025-01-06,android,
47066,India,2025-03-08,ios,A
47067,Canada,2025-01-27,web,
47068,Canada,2025-02-14,android,
47069,Canada,2025-01-26,ios,
47070,India,2025-01-04,ios,
47071,India,2025-02-06,android,
47072,UK,2025-01-21,android,
47073,Brazil,2025-01-28,android,A
47074,India,2025-03-23,ios,B
47075,UK,2025-02-01,android,
47076,Brazil,2025-02-22,android,
47077,Brazil,2025-02-02,web,
47078,Canada,2025-01-26,ios,
47079,UK,2025-01-17,android,
47080,Germany,2025-02-25,ios,
47081,Canada,2025-03-25,android,
47082,Australia,2025-01-30,android,
47083,Australia,2025-01-05,ios,
47084,Germany,2025-01-06,ios,
47085,India,2025-03-03,ios,A
47086,Canada,2025-01-10,ios,
47087,UK,2025-03-11,web,
47088,UK,2025-01-10,ios,
47089,Germany,2025-03-26,android,B
47090,UK,2025-02-13,android,
47091,UK,2025-02-25,ios,
47092,India,2025-01-04,ios,
47093,India,2025-01-13,ios,
47094,UK,2025-03-15,ios,A
47095,USA,2025-03-21,ios,
47096,USA,2025-01-19,android,
47097,Australia,2025-03-11,web,
47098,UK,2025-03-31,ios,
47099,Germany,2025-03-03,ios,
47100,India,2025-01-09,ios,
47101,Canada,2025-02-15,ios,A
47102,USA,2025-02-25,web,B
47103,Canada,2025-03-15,web,A
47104,India,2025-02-09,android,
47105,UK,2025-03-08,ios,
47106,India,2025-03-24,ios,
47107,Australia,2025-03-03,android,
47108,Canada,2025-02-15,android,
47109,Australia,2025-01-06,ios,A
47110,USA,2025-01-29,web,A
47111,UK,2025-01-19,android,B
47112,UK,2025-01-15,ios,
47113,UK,2025-02-26,ios,
47114,India,2025-02-07,ios,
47115,Germany,2025-01-21,android,
47116,USA,2025-02-20,android,B
47117,Brazil,2025-02-08,android,
47118,Australia,2025-03-28,ios,
47119,USA,2025-01-20,android,
47120,USA,2025-01-02,ios,
47121,Brazil,2025-02-01,web,
47122,Canada,2025-01-04,web,A
47123,USA,2025-01-07,web,
47124,Australia,2025-01-03,android,B
47125,UK,2025-01-25,ios,
47126,UK,2025-01-09,android,
47127,India,2025-03-28,web,B
47128,Brazil,2025-03-28,ios,
47129,UK,2025-01-26,web,B
47130,Australia,2025-03-05,ios,
47131,Australia,2025-01-18,android,
47132,Brazil,2025-03-29,ios,
47133,UK,2025-01-02,web,
47134,USA,2025-01-01,ios,
47135,Brazil,2025-02-17,ios,
47136,UK,2025-03-21,web,
47137,Germany,2025-03-04,web,
47138,Australia,2025-03-29,web,
47139,Australia,2025-02-05,web,
47140,Brazil,2025-03-04,ios,
47141,Brazil,2025-03-16,ios,
47142,Canada,2025-01-26,web,
47143,Germany,2025-01-06,ios,
47144,Brazil,2025-01-26,web,
47145,India,2025-02-12,ios,
47146,Australia,2025-01-01,android,
47147,USA,2025-01-09,ios,
47148,Canada,2025-01-27,web,
47149,USA,2025-03-12,android,
47150,UK,2025-01-03,android,
47151,India,2025-03-02,web,
47152,Germany,2025-03-14,web,
47153,Germany,2025-01-02,ios,
47154,USA,2025-03-15,ios,B
47155,Germany,2025-03-22,android,
47156,Canada,2025-01-31,ios,
47157,USA,2025-03-06,ios,B
47158,Canada,2025-01-18,ios,
47159,Australia,2025-01-06,android,
47160,India,2025-02-11,ios,
47161,Canada,2025-03-09,ios,
47162,India,2025-01-04,web,
47163,India,2025-01-04,android,
47164,Australia,2025-03-06,web,
47165,UK,2025-02-10,android,
47166,Canada,2025-02-12,web,
47167,Canada,2025-02-24,web,
47168,Canada,2025-01-19,web,
47169,Germany,2025-01-21,web,
47170,UK,2025-02-27,ios,
47171,Australia,2025-01-30,ios,B
47172,Brazil,2025-01-07,ios,A
47173,Germany,2025-03-10,web,
47174,Brazil,2025-03-05,android,
47175,India,2025-01-02,android,B
47176,UK,2025-03-08,web,A
47177,Australia,2025-03-20,web,
47178,UK,2025-03-15,ios,A
47179,Australia,2025-01-09,web,
47180,Australia,2025-01-23,ios,
47181,USA,2025-01-14,ios,
47182,India,2025-02-23,web,B
47183,USA,2025-02-14,android,
47184,India,2025-01-16,android,
47185,USA,2025-03-25,web,A
47186,Canada,2025-03-13,ios,A
47187,UK,2025-02-26,ios,
47188,Australia,2025-01-08,android,A
47189,UK,2025-01-25,ios,
47190,USA,2025-02-10,android,
47191,USA,2025-03-03,web,
47192,Australia,2025-03-18,web,B
47193,Germany,2025-01-18,ios,
47194,UK,2025-02-19,web,
47195,Canada,2025-02-10,web,
47196,Canada,2025-02-03,ios,
47197,Australia,2025-03-22,ios,A
47198,Brazil,2025-01-12,android,
47199,Brazil,2025-03-21,web,B
47200,India,2025-03-18,web,
47201,Germany,2025-03-16,ios,
47202,USA,2025-03-19,web,
47203,Brazil,2025-02-11,android,A
47204,India,2025-02-24,android,B
47205,UK,2025-02-28,ios,
47206,UK,2025-02-20,web,
47207,Brazil,2025-03-29,android,
47208,India,2025-02-22,web,
47209,UK,2025-03-22,ios,B
47210,India,2025-01-09,ios,
47211,UK,2025-01-03,web,
47212,UK,2025-01-08,android,
47213,Canada,2025-03-23,ios,B
47214,UK,2025-02-28,web,
47215,Australia,2025-01-30,web,
47216,Canada,2025-03-08,android,A
47217,USA,2025-02-24,ios,
47218,USA,2025-02-03,web,
47219,Canada,2025-02-12,ios,B
47220,Canada,2025-01-28,ios,
47221,India,2025-02-06,ios,
47222,Canada,2025-03-30,web,
47223,UK,2025-01-30,web,
47224,Australia,2025-03-12,android,
47225,Canada,2025-03-03,android,
47226,India,2025-01-29,ios,
47227,Brazil,2025-01-02,web,A
47228,UK,2025-03-31,ios,
47229,UK,2025-02-26,web,
47230,Australia,2025-02-26,web,
47231,India,2025-02-11,ios,
47232,India,2025-02-18,android,
47233,Brazil,2025-02-26,web,
47234,Brazil,2025-03-12,ios,
47235,India,2025-01-18,android,
47236,USA,2025-03-11,android,
47237,Canada,2025-01-27,web,
47238,Germany,2025-02-23,ios,
47239,Brazil,2025-01-24,android,
47240,Germany,2025-02-03,web,
47241,Brazil,2025-01-22,ios,A
47242,Brazil,2025-03-29,web,
47243,Brazil,2025-03-04,ios,
47244,Brazil,2025-02-05,web,A
47245,USA,2025-03-25,web,
47246,USA,2025-03-02,ios,
47247,Germany,2025-03-23,web,
47248,India,2025-02-11,ios,
47249,Germany,2025-02-02,android,B
47250,USA,2025-03-15,android,
47251,Australia,2025-01-09,web,
47252,USA,2025-01-25,ios,
47253,UK,2025-01-13,android,
47254,UK,2025-02-16,ios,B
47255,Brazil,2025-02-14,android,
47256,UK,2025-01-05,ios,
47257,India,2025-01-31,ios,
47258,Germany,2025-01-31,android,
47259,Canada,2025-03-31,android,
47260,Canada,2025-03-12,web,
47261,Germany,2025-02-10,ios,
47262,Australia,2025-02-15,web,
47263,USA,2025-02-21,android,
47264,Canada,2025-03-25,android,
47265,Germany,2025-03-27,ios,
47266,India,2025-01-05,ios,
47267,UK,2025-01-12,android,
47268,UK,2025-01-21,web,
47269,India,2025-01-09,ios,
47270,Australia,2025-01-17,ios,
47271,UK,2025-01-24,web,
47272,Canada,2025-01-27,android,
47273,Brazil,2025-01-08,android,A
47274,Germany,2025-02-13,android,B
47275,UK,2025-03-03,android,
47276,Germany,2025-01-29,web,B
47277,India,2025-03-24,android,
47278,UK,2025-03-15,ios,
47279,Australia,2025-01-24,ios,B
47280,Brazil,2025-02-03,ios,
47281,Brazil,2025-03-01,web,
47282,India,2025-01-31,web,
47283,Brazil,2025-01-04,ios,
47284,India,2025-01-09,android,
47285,Canada,2025-03-31,android,
47286,Brazil,2025-03-18,android,
47287,UK,2025-03-31,android,
47288,Australia,2025-02-23,ios,
47289,Germany,2025-01-01,android,B
47290,Germany,2025-03-02,web,
47291,Australia,2025-03-14,android,
47292,USA,2025-01-31,android,
47293,Germany,2025-03-29,ios,
47294,Brazil,2025-02-14,android,
47295,USA,2025-03-01,ios,
47296,USA,2025-03-27,ios,A
47297,UK,2025-03-14,android,
47298,Australia,2025-03-28,ios,
47299,UK,2025-03-25,web,
47300,Australia,2025-02-11,ios,
47301,UK,2025-03-26,ios,B
47302,Canada,2025-01-27,android,
47303,Brazil,2025-02-27,android,
47304,Australia,2025-03-10,ios,
47305,Brazil,2025-03-22,web,
47306,Canada,2025-03-14,web,
47307,Australia,2025-02-03,ios,
47308,Brazil,2025-01-10,ios,A
47309,Germany,2025-03-07,ios,
47310,India,2025-01-25,ios,B
47311,UK,2025-01-03,android,
47312,Canada,2025-02-03,ios,A
47313,Australia,2025-03-12,ios,
47314,USA,2025-01-28,web,
47315,USA,2025-01-09,ios,
47316,USA,2025-01-11,ios,
47317,India,2025-03-21,ios,
47318,Australia,2025-02-08,ios,
47319,Brazil,2025-01-13,ios,
47320,Canada,2025-01-11,web,
47321,Brazil,2025-02-04,android,
47322,Brazil,2025-01-08,android,
47323,Canada,2025-01-07,web,
47324,USA,2025-03-10,ios,
47325,India,2025-03-11,web,
47326,Germany,2025-02-26,ios,
47327,Canada,2025-02-04,android,
47328,Canada,2025-01-11,android,B
47329,Canada,2025-02-07,android,
47330,Australia,2025-03-26,ios,
47331,India,2025-03-19,ios,
47332,India,2025-02-18,web,
47333,UK,2025-02-04,ios,
47334,Germany,2025-01-29,ios,
47335,India,2025-03-29,android,
47336,Germany,2025-02-10,ios,
47337,India,2025-01-06,web,
47338,Germany,2025-01-10,web,
47339,Canada,2025-03-25,android,
47340,Germany,2025-03-25,ios,
47341,Germany,2025-03-31,android,
47342,UK,2025-03-26,android,
47343,Brazil,2025-01-23,web,
47344,India,2025-02-15,android,A
47345,UK,2025-01-12,android,
47346,India,2025-02-24,web,
47347,India,2025-01-13,android,
47348,USA,2025-03-15,android,
47349,Australia,2025-01-07,ios,B
47350,Canada,2025-01-12,ios,
47351,USA,2025-03-02,ios,
47352,UK,2025-01-25,ios,
47353,India,2025-01-02,web,
47354,UK,2025-01-26,web,
47355,Brazil,2025-02-20,ios,A
47356,Brazil,2025-03-10,android,
47357,Australia,2025-03-03,android,
47358,USA,2025-03-13,android,B
47359,USA,2025-03-14,ios,
47360,UK,2025-02-08,android,
47361,Australia,2025-03-25,web,
47362,Brazil,2025-01-11,ios,
47363,Canada,2025-03-05,ios,A
47364,Australia,2025-03-27,android,
47365,Brazil,2025-03-21,ios,
47366,UK,2025-02-11,android,A
47367,Brazil,2025-01-10,ios,
47368,USA,2025-03-30,android,
47369,UK,2025-01-19,android,
47370,Germany,2025-01-04,android,
47371,Australia,2025-03-24,android,
47372,Germany,2025-01-03,android,
47373,Australia,2025-03-22,web,
47374,Canada,2025-01-14,web,
47375,Germany,2025-01-10,android,
47376,Brazil,2025-01-06,web,
47377,USA,2025-01-31,android,
47378,Australia,2025-01-31,android,
47379,USA,2025-02-17,web,B
47380,Brazil,2025-01-09,web,B
47381,USA,2025-03-17,android,
47382,Australia,2025-01-26,web,
47383,Australia,2025-01-02,ios,
47384,UK,2025-01-04,web,
47385,UK,2025-01-06,android,B
47386,Brazil,2025-01-30,ios,
47387,USA,2025-02-24,web,
47388,Brazil,2025-01-28,web,
47389,USA,2025-03-02,web,B
47390,Australia,2025-03-18,web,
47391,USA,2025-02-24,web,
47392,Canada,2025-02-05,android,
47393,Australia,2025-03-15,web,
47394,UK,2025-03-15,ios,
47395,UK,2025-01-05,web,
47396,Canada,2025-01-29,web,
47397,UK,2025-01-12,android,
47398,India,2025-01-22,android,A
47399,Canada,2025-02-28,ios,
47400,Australia,2025-02-08,android,
47401,Brazil,2025-01-02,ios,
47402,Germany,2025-01-14,web,
47403,USA,2025-01-10,android,
47404,India,2025-02-17,web,
47405,Canada,2025-03-05,web,
47406,UK,2025-01-03,android,B
47407,Brazil,2025-03-13,android,B
47408,Australia,2025-03-01,android,
47409,USA,2025-03-22,web,
47410,USA,2025-03-09,android,B
47411,India,2025-01-21,ios,
47412,UK,2025-01-19,ios,
47413,Germany,2025-03-20,android,
47414,USA,2025-01-20,ios,B
47415,Australia,2025-02-27,android,A
47416,UK,2025-02-11,web,
47417,Australia,2025-01-10,ios,
47418,India,2025-01-23,ios,
47419,Australia,2025-03-29,ios,A
47420,Brazil,2025-01-12,ios,B
47421,Canada,2025-01-09,ios,
47422,Australia,2025-03-20,web,
47423,Brazil,2025-01-29,ios,
47424,India,2025-03-23,android,
47425,Germany,2025-01-20,ios,
47426,Brazil,2025-03-06,android,
47427,India,2025-01-03,android,
47428,Brazil,2025-01-08,web,
47429,India,2025-02-08,ios,B
47430,Brazil,2025-03-05,web,
47431,Australia,2025-01-31,ios,
47432,Germany,2025-03-13,ios,
47433,India,2025-03-20,web,
47434,Germany,2025-01-22,web,
47435,Germany,2025-01-05,android,
47436,Canada,2025-02-27,android,
47437,USA,2025-03-14,android,
47438,India,2025-03-20,web,
47439,Germany,2025-03-04,ios,
47440,Canada,2025-03-02,android,B
47441,USA,2025-02-21,web,
47442,USA,2025-02-02,android,
47443,Germany,2025-01-22,ios,
47444,Canada,2025-02-20,web,
47445,UK,2025-01-11,web,
47446,India,2025-02-27,ios,B
47447,India,2025-02-19,web,
47448,Australia,2025-03-11,web,B
47449,UK,2025-01-17,web,
47450,India,2025-02-15,android,A
47451,Canada,2025-02-13,ios,
47452,Australia,2025-02-26,android,
47453,Germany,2025-01-05,ios,
47454,USA,2025-02-08,web,
47455,Australia,2025-02-27,ios,
47456,USA,2025-01-09,web,B
47457,Australia,2025-01-23,web,
47458,UK,2025-02-16,ios,
47459,Germany,2025-02-05,web,
47460,Germany,2025-01-31,android,
47461,Australia,2025-03-25,ios,
47462,USA,2025-01-23,ios,
47463,Australia,2025-02-25,ios,
47464,Brazil,2025-03-12,web,
47465,Brazil,2025-02-15,android,
47466,Canada,2025-02-27,ios,
47467,Australia,2025-02-05,web,
47468,Australia,2025-03-09,android,B
47469,India,2025-03-29,web,
47470,Canada,2025-03-01,web,
47471,India,2025-01-14,android,
47472,Canada,2025-01-25,web,
47473,India,2025-03-12,android,
47474,Germany,2025-03-20,ios,B
47475,USA,2025-02-13,ios,
47476,Germany,2025-02-15,android,
47477,Australia,2025-01-13,web,
47478,UK,2025-03-03,ios,
47479,USA,2025-01-19,android,
47480,Canada,2025-01-12,android,
47481,USA,2025-03-31,web,A
47482,USA,2025-02-17,web,
47483,USA,2025-02-02,ios,
47484,India,2025-03-20,ios,A
47485,USA,2025-02-06,ios,A
47486,Germany,2025-01-06,web,
47487,Australia,2025-03-30,ios,
47488,USA,2025-03-22,android,B
47489,Australia,2025-02-12,android,
47490,UK,2025-02-19,ios,B
47491,Brazil,2025-02-15,web,
47492,Germany,2025-03-14,ios,
47493,Australia,2025-01-28,android,
47494,Germany,2025-03-08,ios,
47495,Germany,2025-01-11,android,
47496,Canada,2025-01-20,web,
47497,Australia,2025-03-28,android,
47498,India,2025-01-30,ios,
47499,Canada,2025-02-05,web,
47500,UK,2025-03-17,web,
47501,USA,2025-03-09,web,
47502,UK,2025-03-29,ios,
47503,USA,2025-02-05,android,
47504,India,2025-02-27,ios,
47505,Brazil,2025-01-28,android,
47506,Australia,2025-02-08,web,
47507,India,2025-03-07,android,
47508,UK,2025-02-12,web,
47509,India,2025-01-05,web,
47510,Australia,2025-01-13,web,
47511,Canada,2025-01-09,web,B
47512,UK,2025-02-26,ios,
47513,UK,2025-01-27,android,
47514,UK,2025-03-02,ios,
47515,Canada,2025-03-18,web,
47516,India,2025-02-19,android,
47517,Brazil,2025-03-23,android,B
47518,USA,2025-02-03,android,
47519,Brazil,2025-03-26,ios,
47520,USA,2025-03-06,android,A
47521,India,2025-02-14,android,
47522,Australia,2025-03-28,android,A
47523,UK,2025-02-03,android,B
47524,Australia,2025-03-14,web,
47525,USA,2025-01-08,android,
47526,USA,2025-02-17,web,
47527,India,2025-02-05,android,
47528,Germany,2025-03-23,android,
47529,USA,2025-03-07,ios,
47530,India,2025-01-11,ios,
47531,Australia,2025-02-21,ios,
47532,Brazil,2025-02-05,android,B
47533,Germany,2025-01-31,web,
47534,Brazil,2025-01-24,ios,
47535,UK,2025-01-21,ios,
47536,UK,2025-01-30,android,
47537,USA,2025-03-13,ios,
47538,Brazil,2025-03-05,android,
47539,Germany,2025-02-08,web,
47540,Canada,2025-01-01,android,
47541,Brazil,2025-02-11,web,
47542,India,2025-03-18,web,
47543,Australia,2025-03-27,android,B
47544,Australia,2025-01-05,android,
47545,Brazil,2025-01-12,web,
47546,USA,2025-01-29,ios,
47547,Canada,2025-01-03,android,
47548,Brazil,2025-03-02,android,
47549,Australia,2025-02-20,android,B
47550,India,2025-02-05,web,
47551,Germany,2025-03-16,ios,
47552,UK,2025-03-31,android,A
47553,Australia,2025-01-02,android,
47554,India,2025-01-29,ios,
47555,India,2025-02-10,web,B
47556,Canada,2025-01-29,android,A
47557,Australia,2025-03-05,android,
47558,UK,2025-02-27,web,B
47559,Brazil,2025-03-24,android,B
47560,USA,2025-01-10,web,
47561,Germany,2025-01-11,ios,
47562,Canada,2025-01-07,ios,
47563,Brazil,2025-03-18,web,
47564,UK,2025-03-02,web,
47565,Australia,2025-03-07,web,
47566,USA,2025-03-27,ios,
47567,Germany,2025-02-22,ios,
47568,USA,2025-03-06,android,A
47569,UK,2025-01-27,web,
47570,USA,2025-01-07,web,
47571,Germany,2025-03-06,android,
47572,Brazil,2025-02-27,android,B
47573,UK,2025-01-25,ios,
47574,Canada,2025-02-17,android,
47575,USA,2025-01-04,android,
47576,UK,2025-01-08,web,
47577,Canada,2025-03-26,android,
47578,Canada,2025-03-09,web,
47579,Germany,2025-03-01,web,
47580,Germany,2025-01-04,web,
47581,Brazil,2025-01-08,android,
47582,Canada,2025-03-31,android,
47583,Canada,2025-01-16,web,
47584,Germany,2025-01-19,ios,
47585,Brazil,2025-01-01,ios,
47586,Australia,2025-02-03,web,
47587,India,2025-02-14,ios,B
47588,Brazil,2025-03-04,android,
47589,USA,2025-01-06,web,B
47590,Australia,2025-02-05,android,
47591,India,2025-03-07,ios,
47592,Germany,2025-03-19,ios,
47593,Canada,2025-01-08,android,
47594,USA,2025-03-08,ios,
47595,USA,2025-01-27,ios,A
47596,Australia,2025-02-03,android,
47597,USA,2025-01-28,android,
47598,Germany,2025-01-31,android,
47599,Germany,2025-01-17,android,A
47600,Canada,2025-03-24,ios,A
47601,USA,2025-02-24,android,
47602,Australia,2025-03-16,web,
47603,India,2025-01-09,ios,
47604,USA,2025-02-26,ios,B
47605,Australia,2025-02-14,android,B
47606,Germany,2025-01-06,ios,
47607,Germany,2025-01-14,android,
47608,Brazil,2025-01-31,ios,A
47609,UK,2025-02-23,android,
47610,India,2025-01-11,ios,
47611,Brazil,2025-03-10,web,A
47612,UK,2025-01-02,android,
47613,Australia,2025-01-17,android,
47614,Germany,2025-02-05,web,
47615,UK,2025-01-03,android,
47616,Germany,2025-03-04,ios,B
47617,USA,2025-02-12,ios,
47618,India,2025-02-02,ios,
47619,Germany,2025-03-19,web,
47620,Germany,2025-01-29,web,
47621,Germany,2025-01-23,ios,
47622,Australia,2025-02-28,web,A
47623,UK,2025-03-22,android,
47624,Germany,2025-02-18,web,
47625,USA,2025-02-24,android,
47626,Brazil,2025-03-16,ios,
47627,Brazil,2025-01-28,ios,
47628,Australia,2025-03-12,ios,
47629,Brazil,2025-03-13,web,
47630,Canada,2025-01-25,ios,
47631,Germany,2025-01-07,web,
47632,Australia,2025-03-27,ios,
47633,USA,2025-03-14,android,
47634,UK,2025-03-16,web,
47635,India,2025-02-03,android,
47636,UK,2025-01-22,android,
47637,Australia,2025-03-08,android,B
47638,Canada,2025-02-19,ios,
47639,Germany,2025-02-17,android,
47640,USA,2025-03-13,android,
47641,India,2025-03-11,android,
47642,Germany,2025-02-26,web,
47643,USA,2025-01-25,web,
47644,UK,2025-03-07,web,
47645,USA,2025-01-16,web,B
47646,USA,2025-02-27,web,A
47647,UK,2025-02-10,web,
47648,Brazil,2025-02-20,web,A
47649,India,2025-01-21,ios,
47650,Canada,2025-03-20,web,
47651,UK,2025-02-25,android,
47652,India,2025-02-16,ios,
47653,Germany,2025-02-12,web,
47654,Canada,2025-03-25,web,
47655,Germany,2025-01-31,android,
47656,Brazil,2025-01-15,android,
47657,Brazil,2025-02-17,android,A
47658,Canada,2025-03-03,ios,
47659,UK,2025-03-11,ios,
47660,UK,2025-01-03,ios,
47661,India,2025-02-07,ios,
47662,Canada,2025-03-28,android,B
47663,UK,2025-02-27,android,
47664,Brazil,2025-03-08,android,
47665,Australia,2025-02-14,android,
47666,Canada,2025-02-13,android,
47667,Brazil,2025-01-08,web,A
47668,Brazil,2025-03-07,android,
47669,India,2025-03-12,android,
47670,Australia,2025-03-02,web,
47671,UK,2025-01-17,ios,
47672,Australia,2025-03-12,android,A
47673,UK,2025-02-05,web,
47674,Canada,2025-03-09,web,
47675,India,2025-03-21,web,
47676,India,2025-01-21,web,A
47677,Canada,2025-03-23,ios,
47678,USA,2025-02-15,ios,B
47679,India,2025-02-15,ios,
47680,UK,2025-01-16,android,
47681,UK,2025-01-22,web,
47682,Brazil,2025-01-06,android,
47683,Brazil,2025-02-25,web,
47684,USA,2025-02-14,web,
47685,Canada,2025-02-27,ios,B
47686,India,2025-01-28,ios,
47687,Germany,2025-01-17,android,A
47688,USA,2025-02-05,web,B
47689,Australia,2025-01-12,web,
47690,India,2025-02-19,android,
47691,UK,2025-02-28,ios,
47692,USA,2025-01-12,web,
47693,USA,2025-03-03,web,
47694,Canada,2025-02-09,web,
47695,India,2025-01-02,ios,
47696,UK,2025-01-25,ios,
47697,India,2025-03-26,android,
47698,UK,2025-03-27,ios,B
47699,Canada,2025-03-15,ios,
47700,UK,2025-01-31,android,
47701,Brazil,2025-02-16,android,
47702,Germany,2025-03-01,web,
47703,Brazil,2025-03-14,ios,
47704,Australia,2025-02-10,android,
47705,USA,2025-02-19,android,
47706,Australia,2025-01-23,web,
47707,USA,2025-01-12,ios,B
47708,India,2025-03-12,web,A
47709,India,2025-03-24,ios,A
47710,India,2025-01-22,android,
47711,Brazil,2025-02-25,web,
47712,UK,2025-01-16,ios,
47713,Germany,2025-02-27,android,A
47714,USA,2025-03-13,web,
47715,Canada,2025-02-20,web,
47716,USA,2025-01-06,android,A
47717,Australia,2025-01-02,ios,
47718,India,2025-03-03,ios,
47719,Brazil,2025-02-11,web,
47720,Canada,2025-02-12,android,
47721,India,2025-02-21,ios,A
47722,Brazil,2025-02-27,ios,
47723,UK,2025-01-20,ios,
47724,India,2025-02-25,web,
47725,Australia,2025-03-08,web,
47726,UK,2025-02-28,web,
47727,USA,2025-02-17,ios,
47728,USA,2025-02-04,android,
47729,USA,2025-01-08,android,B
47730,UK,2025-03-17,android,
47731,India,2025-02-01,web,
47732,Brazil,2025-02-14,ios,
47733,Brazil,2025-03-26,ios,A
47734,Australia,2025-03-08,android,
47735,Canada,2025-01-27,ios,
47736,India,2025-01-03,android,
47737,Germany,2025-02-26,web,
47738,Australia,2025-03-06,android,
47739,Australia,2025-01-20,web,B
47740,Canada,2025-03-12,ios,A
47741,Brazil,2025-02-10,ios,
47742,Brazil,2025-01-01,web,B
47743,India,2025-03-15,ios,B
47744,India,2025-03-17,web,
47745,Canada,2025-01-04,android,B
47746,India,2025-03-12,web,A
47747,Germany,2025-01-10,android,
47748,Australia,2025-03-27,ios,
47749,UK,2025-03-30,android,
47750,Canada,2025-01-29,android,
47751,USA,2025-01-15,ios,
47752,Australia,2025-01-19,ios,
47753,UK,2025-02-27,android,
47754,Australia,2025-02-22,web,
47755,UK,2025-02-15,android,
47756,India,2025-01-18,ios,A
47757,India,2025-01-03,web,
47758,Australia,2025-03-11,android,
47759,Australia,2025-01-22,ios,B
47760,India,2025-02-24,web,
47761,USA,2025-03-05,ios,
47762,Australia,2025-02-10,web,
47763,UK,2025-03-26,android,
47764,USA,2025-01-08,web,A
47765,Brazil,2025-03-06,web,
47766,UK,2025-01-03,android,
47767,Canada,2025-01-29,web,
47768,USA,2025-03-11,android,
47769,Australia,2025-01-18,ios,A
47770,USA,2025-02-27,ios,
47771,Germany,2025-01-01,ios,
47772,USA,2025-01-22,android,
47773,Australia,2025-01-23,android,
47774,Australia,2025-01-08,android,
47775,USA,2025-01-29,android,
47776,Australia,2025-02-13,ios,
47777,Australia,2025-03-03,android,
47778,Germany,2025-01-19,ios,
47779,USA,2025-02-28,web,
47780,UK,2025-03-21,web,
47781,India,2025-01-19,ios,B
47782,UK,2025-01-22,web,
47783,India,2025-03-24,ios,
47784,Germany,2025-03-09,android,
47785,USA,2025-01-05,ios,
47786,Canada,2025-01-05,android,
47787,Australia,2025-01-25,web,
47788,Australia,2025-01-24,ios,
47789,Canada,2025-01-01,android,A
47790,Germany,2025-01-28,ios,
47791,Australia,2025-02-16,ios,
47792,Germany,2025-03-26,ios,
47793,Germany,2025-03-01,web,
47794,UK,2025-01-19,android,
47795,Germany,2025-03-28,web,
47796,Canada,2025-01-14,android,B
47797,USA,2025-03-11,ios,
47798,Brazil,2025-01-08,web,
47799,Germany,2025-02-06,android,A
47800,India,2025-03-27,android,
47801,USA,2025-03-13,web,B
47802,USA,2025-01-10,android,
47803,Brazil,2025-03-08,android,
47804,Canada,2025-01-13,ios,
47805,USA,2025-02-08,android,
47806,USA,2025-03-05,android,
47807,Australia,2025-01-30,web,
47808,Germany,2025-01-04,android,
47809,Brazil,2025-02-14,ios,
47810,Germany,2025-01-06,web,
47811,Brazil,2025-01-16,web,
47812,Brazil,2025-01-22,android,
47813,Germany,2025-01-21,web,
47814,USA,2025-03-06,web,
47815,Canada,2025-01-30,web,
47816,UK,2025-01-24,ios,
47817,Germany,2025-03-05,ios,
47818,Brazil,2025-01-13,android,B
47819,Germany,2025-01-26,ios,
47820,Canada,2025-01-20,android,
47821,USA,2025-03-02,web,
47822,UK,2025-01-06,ios,
47823,USA,2025-02-12,ios,
47824,Brazil,2025-02-18,ios,
47825,Brazil,2025-01-09,ios,
47826,Brazil,2025-02-06,web,
47827,Brazil,2025-01-16,web,
